"site","url","nonobs","short_url"
"from-ua.com","http://from-ua.com/news/447657-pyat-produktov-kotorie-ni-v-koem-sluchae-nelzya-pokupat-v-supermarkete.html","Маніпулятивний заголовок","http://bit.ly/2RW2gID"
"zaxid.net","http://zaxid.net/v_zakarpatskiy_oda_rozpovili_podrobitsi_pro_mistsevu_separatistsku_futbolnu_komandu_n1458913","Маніпулятивний заголовок","http://bit.ly/2ROVp3X"
"bagnet.org","http://www.bagnet.org/news/pressreliz/367597/krashchiy-vibir-ukrayintsiv-kazino-slotoking","Маніпулятивний заголовок","http://bit.ly/2RRhwqi"
"znaj.ua","http://znaj.ua/society/kurs-bitkoina-na-11-chervnya-golovna-kryptovalyuta-zaznala-porazky","Маніпулятивний заголовок","http://bit.ly/2RTzvwh"
"gazeta.ua","http://gazeta.ua/articles/world-life/_italiya-vtomilasya-vid-bizhenciv-i-pogrozhuye-zakriti-porti/841696","Маніпулятивний заголовок","http://bit.ly/2RWVnqS"
"telegraf.com.ua","https://telegraf.com.ua/multimedia/4111017-just-cause-4-vyiydet-v-reliz-do-kontsa-goda.html","Маніпуляції з емоціями","http://bit.ly/2RWlmi8"
"politeka.net","https://politeka.net/news/society/665909-prognoz-rezko-izmenilsja-pogoda-gotovit-ukraincam-novoe-ispytanie-chto-nado-znat/","Маніпулятивний заголовок","http://bit.ly/2RVKdm4"
"from-ua.com","http://from-ua.com/news/447666-u-poberezhya-nashli-neizvestnoe-nauke-suschestvo.html","Маніпулятивний заголовок","http://bit.ly/2RVKeXa"
"facenews.ua","http://facenews.ua/news/2018/409734/","Маніпулятивний заголовок","http://bit.ly/2RUDF7d"
"obozrevatel.com","https://www.obozrevatel.com/abroad/sotret-s-litsa-zemli-klimatologi-predupredili-o-bushuyuschih-stihiyah.htm","Маніпулятивний заголовок","http://bit.ly/2RY5WcS"
"from-ua.com","http://from-ua.com/news/447667-obnazhennaya-gollivudskaya-model-pokazala-kak-delat-eto-v-basseine.html","Маніпулятивний заголовок","http://bit.ly/2RVXdrU"
"facenews.ua","http://facenews.ua/news/2018/409735/","Маніпулятивний заголовок","http://bit.ly/2RVQUV5"
"fakty.ua","http://fakty.ua/271331-chistilicshe-mirotvorca-popolnil-gosha-kucenko","Маніпулятивний заголовок","http://bit.ly/2RWQ5LH"
"obozrevatel.com","https://www.obozrevatel.com/society/tse-ganba-bogomolets-prokomentuvala-zayavu-zastupnika-suprun.htm","Маніпуляції з емоціями","http://bit.ly/2P3X1bn"
"kp.ua","https://kp.ua/politics/609688-mynzdrav-preduprezhdaet-ot-raka-vse-umrut","Маніпуляції з емоціями","http://bit.ly/2yHtwlA"
"kp.ru","http://kp.ru/daily/26834.5/3878711/","Маніпуляції з емоціями","http://bit.ly/2yHisol"
"from-ua.com","http://from-ua.com/news/446859-chelovechestvu-grozit-neizlechimaya-epidemiya.html","Фейк","http://bit.ly/2PD9Eak"
"newsone.ua","http://newsone.ua/news/society/litvin-o-zajavlenii-hrojsmana-on-nichem-ne-riskuet-vse-eto-khorosho-ponimajut.html","Маніпулятивний заголовок","http://bit.ly/2yDszKQ"
"znaj.ua","http://znaj.ua/world/doroga-v-peklo-v-piteri-mashyny-yidut-kriz-vogon","Маніпуляції з емоціями","http://bit.ly/2yL45iP"
"politeka.net","https://politeka.net/news/incidents/662734-potasovka-s-inostrancami-v-kieve-pervye-podrobnosti-i-kadry-bespredela/","Маніпуляції з емоціями","http://bit.ly/2PBpBhp"
"from-ua.com","http://from-ua.com/news/446884-pidtrimka-vischih-sil-godinnik-yangola-ohoroncya-na-cherven-2018-roku.html","Фейк","http://bit.ly/2yIV3Dj"
"kp.ru","http://kp.ru/daily/26837/3878790/","Фейк","http://bit.ly/2yIV5uV"
"strana.ua","http://strana.ua/news/144855-futbol-messi-snjalsja-v-reklame-buts-s-kozlami-goat.html","Маніпуляції з емоціями","http://bit.ly/2yGQsl2"
"from-ua.com","http://from-ua.com/news/446890-mavpa-ogidna-abo-tigricya-fatalna-erotichne-foto-lorak-rozdililo-faniv.html","Маніпуляції з емоціями","http://bit.ly/2PCTQVh"
"lenta.ru","http://lenta.ru/news/2018/06/05/lesbi_wedding/","Маніпуляції з емоціями","http://bit.ly/2yGRwp2"
"facenews.ua","http://facenews.ua/news/2018/408983/","Маніпуляції з емоціями","http://bit.ly/2yR1d4n"
"vesti-ukr.com","http://vesti-ukr.com/strana/291221-5-neudobnykh-voprosov-ob-lhbt","Мова ворожнечі","http://bit.ly/2PAfPMo"
"vesti-ukr.com","http://vesti-ukr.com/strana/291221-5-neudobnykh-voprosov-ob-lhbt","Мова ворожнечі","http://bit.ly/2PAfPMo"
"vesti.ru","http://vesti.ru/doc.html?id=3024845&cid=7","Маніпуляції з емоціями","http://bit.ly/2yKrj8K"
"expres.ua","http://expres.ua/news/2018/06/05/297059-kyyivskomu-magazyni-pomityly-dvoh-nahabnyh-kulturnyh-zlodiyok-foto","Маніпуляції з емоціями","http://bit.ly/2PGpn8V"
"ukranews.com","http://ukranews.com/news/566933-rezultaty-vno-po-anglyyskomu-yazyku-pod-ugrozoy-sryva","Маніпуляції з емоціями","http://bit.ly/2Px2Bjn"
"segodnya.ua","http://segodnya.ua/ukraine/vno-po-angliyskomu-pod-ugrozoy-sryva-1143981.html","Маніпуляції з емоціями","http://bit.ly/2yHj6Ch"
"censor.net","https://censor.net.ua/photo_news/3069769/stilno_modno_porusski_v_ulyanovske_pohoronnoe_byuro_zamostilo_trotuar_oblomkami_nadgrobiyi_foto","Мова ворожнечі","http://bit.ly/2PAkSfO"
"znaj.ua","http://znaj.ua/world/ne-zakryvajte-meni-rota-skandalni-ziznannya-putina-shokuvaly-svit","Маніпуляції з емоціями","http://bit.ly/2yHqkpT"
"strana.ua","http://strana.ua/news/144846-spisok-47-zhurnalistov-i-bloherov-ekskljuziv-strany-dokument.html","Маніпуляції з емоціями","http://bit.ly/2PyWqLT"
"from-ua.com","http://from-ua.com/news/447099-ohrimenko-obyasnil-komu-v-ukraine-pridetsya-zabit-o-subsidiyah.html","Маніпуляції з емоціями","http://bit.ly/2PAl3ru"
"kp.ua","https://kp.ua/citynews/609763-nashestvye-babochek-na-stolytsu-otkuda-anomalyia-y-kak-povlyiaet-na-ekolohyui","Маніпуляції з емоціями","http://bit.ly/2yHqOMJ"
"znaj.ua","http://znaj.ua/society/poperedte-blyzkyh-shahrayi-vyprobuvaly-pidlu-shemu-na-pensionerah","Маніпуляції з емоціями","http://bit.ly/2PyFlBS"
"politeka.net","https://politeka.net/news/663360-v-gorah-nikogo-ne-diskriminirujut-aleksandr-shevchenko-opozorilsja-priglasheniem-rossijan-k-sebe/","Маніпуляції з емоціями","http://bit.ly/2yHAtDc"
"from-ua.com","http://from-ua.com/news/447025-adskii-nrav-samie-skandalnie-znaki-zodiaka.html","Маніпуляції з емоціями","http://bit.ly/2yHrba5"
"from-ua.com","http://from-ua.com/news/447039-uzhe-v-2018-godu-nazvana-novaya-data-konca-sveta.html","Фейк","http://bit.ly/2yGV7Dw"
"politeka.net","https://politeka.net/news/incidents/663450-srochno-v-chernobylskoj-zone-vspyhnul-pozhar-vse-mozhet-zakonchitsja-fatalno/","Фейк","http://bit.ly/2yHreTj"
"bagnet.org","http://www.bagnet.org/news/odessa/367113/epidemiya-kori-v-odesse-umer-10-mesyachnyy-malysh","Маніпуляції з емоціями","http://bit.ly/2yGLMLO"
"gazeta.ua","http://gazeta.ua/articles/world-life/_rosiyani-zamostili-dorogu-nadgrobnimi-plitami/840824","Мова ворожнечі","http://bit.ly/2yDQZEa"
"kp.ru","http://kp.ru/daily/26838/3879391/","Фейк","http://bit.ly/2yHladD"
"from-ua.com","http://from-ua.com/news/447131-deputatskii-zapros-kupriya-stoit-dorozhe-chem-perelet-na-chastnom-vertolete.html","Маніпуляції з емоціями","http://bit.ly/2yJBoDf"
"enovosty.com","http://news.enovosty.com/news_economy/full/506-vareniki-dlya-mazhorov-kak-izmenilis-ceny-na-lyubimye-produkty-ukraincev","Маніпуляції з емоціями","http://bit.ly/2yHxACs"
"from-ua.com","http://from-ua.com/news/446952-doshpagatilas-golaya-volochkova-sela-na-kol-v-pryamom-smisle.html","Маніпуляції з емоціями","http://bit.ly/2PKog7O"
"strana.ua","http://strana.ua/news/144990-dolzhniki-pered-osmd-smohut-pokryt-dolh-rabotami-po-domu-proekt-dokumenta.html","Маніпуляції з емоціями","http://bit.ly/2yILZy7"
"kp.ru","http://kp.ru/daily/26838/3879429/","Маніпуляції з емоціями","http://bit.ly/2yJBrPr"
"politeka.net","https://politeka.net/news/incidents/663710-oh-i-tjazhelo-tam-nashim-pacanam-u-doneckogo-ajeroporta-idut-boi-ukraina-zamerla-v-molitve/","Маніпуляції з емоціями","http://bit.ly/2yFBw6A"
"politeka.net","https://politeka.net/news/incidents/663727-jeto-ne-samoubijstvo-novyj-povorot-v-dele-o-gibeli-rezhissera-leonida-kantera-trebujut-pravdy/","Маніпуляції з емоціями","http://bit.ly/2yMGMFo"
"korrespondent.net","https://korrespondent.net/ukraine/3977772-opublykovana-zapys-skandalnoho-vystuplenyia-zama-suprun-ob-onkobolnykh","Маніпуляції з емоціями","http://bit.ly/2yGz4Nh"
"hvylya.net","http://hvylya.net/news/digest/zriteli-prishli-v-beshenstvo-iz-za-hudobyi-uchastnikov-romanticheskogo-teleshou.html","Маніпуляції з емоціями","http://bit.ly/2yGztiL"
"ria.ru","http://ria.ru/defense_safety/20180606/1522161200.html","Маніпуляції з емоціями","http://bit.ly/2yLs1mg"
"bagnet.org","http://www.bagnet.org/news/society/367242/prodan-prodolzhaet-rasprodazhu-zhirnyh-dolzhnostey-na-tamozhnyah-ukrainy","Маніпуляції з емоціями","http://bit.ly/2yGzuDl"
"hronika.info","http://hronika.info/kurjozy/323436-ukrop-pobeditel-v-rossiyskih-magazinah-obnaruzhili-zradu.html","Мова ворожнечі","http://bit.ly/2yGXG8n"
"lenta.ru","http://lenta.ru/news/2018/06/06/telebachennya/","Маніпуляції з емоціями","http://bit.ly/2yGztPN"
"politeka.net","https://politeka.net/news/politics/663912-konoplja-i-revoljucija-socopros-pokazal-strannye-predpochtenija-zhitelej-ukrainskogo-megapolisa/","Маніпуляції з емоціями","http://bit.ly/2yJbPSJ"
"bagnet.org","http://www.bagnet.org/news/world/367197/nemetskie-smi-predlozhili-evrope-obedinitsya-s-rossiey","Фейк","http://bit.ly/2yHr26E"
"telegraf.com.ua","https://telegraf.com.ua/zhizn/zhurnal/4098821-redchayshie-snimki-iz-proshlogo-kotoryie-tochno-izmenyat-vashe-vospriyatie-istorii-foto.html","Маніпуляції з емоціями","http://bit.ly/2PCfvwN"
"kp.ru","http://kp.ru/daily/26839.3/3879869/","Маніпуляції з емоціями","http://bit.ly/2yJgjc0"
"kp.ru","http://kp.ru/daily/26839.3/3879958/","Маніпуляції з емоціями","http://bit.ly/2PDeBjA"
"kp.ru","http://kp.ru/daily/26838/3880001/","Мова ворожнечі","http://bit.ly/2yIPiW3"
"obozrevatel.com","https://www.obozrevatel.com/health/digest/izbili-vracha-i-zastavili-izvinyatsya-na-dnepropetrovschine-neizvestnyie-razgromili-bolnitsu.htm","Маніпуляції з емоціями","http://bit.ly/2yHsW7i"
"apostrophe.ua","https://apostrophe.ua/news/society/2018-06-07/takogo-kino-bolshe-ne-budet-v-mire-volna-skorbi-po-povodu-smerti-kiryi-muratovoy/132363","Маніпуляції з емоціями","http://bit.ly/2yFEEzm"
"fakty.ictv.ua","https://fakty.ictv.ua/ua/proisshestvija/20180607-u-kyyevi-shmatok-betonu-vpav-iz-mosta-na-renault-pasazhyru-majzhe-vidirvalo-ruku/","Маніпуляції з емоціями","http://bit.ly/2yGZyhp"
"lenta.ru","http://lenta.ru/news/2018/06/07/lion/","Маніпуляції з емоціями","http://bit.ly/2yGZBK7"
"znaj.ua","http://znaj.ua/world/polskyj-uryad-poskandalyv-cherez-ukrayinskyh-zhinok","Маніпуляції з емоціями","http://bit.ly/2yFEYhy"
"vesti-ukr.com","http://vesti-ukr.com/kultura/291607-tsel-blahotvoritelnoho-auktsiona-inter-detjam-dostihnuta-i-tut-zhe-zajavlena-novaja","Маніпуляції з емоціями","http://bit.ly/2yL4Zfc"
"politeka.net","https://politeka.net/news/society/664439-nazrevaet-narodnyj-bunt-ukraincy-vydvinuli-trebovanija-chto-proishodit/","Маніпуляції з емоціями","http://bit.ly/2yHnBwN"
"fakty.ua","http://fakty.ua/271052-socseti-cygane-v-kieve-zahvatyvayut-parki-i-vyrubayut-derevya-zhdat-novyh-pogromov-foto","Маніпуляції з емоціями","http://bit.ly/2yEpN8i"
"newsone.ua","http://newsone.ua/news/society/ukrainskij-format-vnov-vozhlavil-rejtinh-po-vsem-auditorijam-informatsionno-novostnoho-sehmenta-ukrainy.html","Маніпуляції з емоціями","http://bit.ly/2yJDG5j"
"kp.ru","http://kp.ru/daily/26839/3880465/","Маніпуляції з емоціями","http://bit.ly/2yEpRF4"
"zik.ua","http://zik.ua/news/2018/06/07/natsionalni_druzhyny_i_romy_my_ogoloshuiemo_toloku_v_golosiivskomu_parku_1340947","Мова ворожнечі","http://bit.ly/2PzoPS1"
"politeka.net","https://politeka.net/news/kyiv/664605-schetchik-poshel-cyganam-v-goloseevskom-parke-dali-vremja-na-pobeg-budet-bolshaja-chistka/","Мова ворожнечі","http://bit.ly/2PDsr5A"
"bykvu.com","http://bykvu.com/bukvy/92852-prodyuser-gribov-obvinil-druga-v-sekse-s-zhenoj-pevitsej-lunoj","Мова ворожнечі","http://bit.ly/2PDywPt"
"bykvu.com","http://bykvu.com/bukvy/92852-prodyusser-gribov-obvinil-druga-v-sekse-s-zhenoj-pevitsej-lunoj","Мова ворожнечі","http://bit.ly/2yMKKxM"
"kp.ua","https://kp.ua/economics/610040-hlava-naftohaza-kobolev-nazval-kyevlian-posypakamy","Маніпуляції з емоціями","http://bit.ly/2yH1NkP"
"newsone.ua","http://newsone.ua/news/politics/dobkin-suprun-po-nashemu-zakonodatelstvu-narabotala-uzhe-na-15-let-tjurmy.html","Фейк","http://bit.ly/2PDfoRC"
"apostrophe.ua","https://apostrophe.ua/news/society/2018-06-07/strelyal-skolko-mog-seti-vpechatlila-istoriya-ranenogo-na-donbasse-bojca-vsu/132461","Маніпуляції з емоціями","http://bit.ly/2yE9CYs"
"kp.ru","http://kp.ru/daily/26839/3880556/","Фейк","http://bit.ly/2yITbu1"
"kp.ru","http://kp.ru/daily/26839/3880560/","Фейк","http://bit.ly/2yLP6pc"
"strana.ua","http://strana.ua/news/145400-kurs-dollara-neznachitelno-vyros-eksperty-dajut-ostorozhnye-prohnozy.html","Маніпуляції з емоціями","http://bit.ly/2yRMia7"
"enovosty.com","http://news.enovosty.com/news_politics/full/706-strasti-s-romami-zaxvativshimi-park-nacionalnye-druzhiny-dali-im-24-chasa","Мова ворожнечі","http://bit.ly/2yJFc7v"
"enovosty.com","http://news.enovosty.com/zdorove/full/706-uchenye-shokirovali-sobaki-ugrozhayut-chelovechestvu","Маніпуляції з емоціями","http://bit.ly/2yIRBIH"
"apostrophe.ua","https://apostrophe.ua/news/society/accidents/2018-06-07/jestokost-na-zakarpate-seti-shokirovali-foto-jivotnogo-postradavshego-ot-jivodera/132387","Маніпуляції з емоціями","http://bit.ly/2yITc13"
"strana.ua","http://strana.ua/news/145415-143-deputata-proholosovali-za-holosovanie-pro-zapret-transljatsii-futbola-iz-rf.html","Маніпуляції з емоціями","http://bit.ly/2yJFcEx"
"kp.ua","https://kp.ua/culture/610057-naslednytsa-modnoi-ymperyy-Topshop-rodyla-samomu-krasyvomu-prestupnyku-syna","Маніпуляції з емоціями","http://bit.ly/2PH0NEV"
"kp.ru","http://kp.ru/daily/26840.7/3880661/","Маніпуляції з емоціями","http://bit.ly/2yJFf3b"
"ria.ru","http://ria.ru/world/20180608/1522299348.html","Фейк","http://bit.ly/2RXfC7R"
"lenta.ru","http://lenta.ru/news/2018/06/08/ujasnoe/","Маніпуляції з емоціями","http://bit.ly/2PC6XGb"
"kp.ru","http://kp.ru/daily/26840.7/3880681/","Маніпуляції з емоціями","http://bit.ly/2PCktK1"
"ria.ru","http://ria.ru/world/20180608/1522331880.html","Маніпулятивний заголовок","http://bit.ly/2yLP9RU"
"newsone.ua","http://newsone.ua/news/society/na-zakarpate-iz-za-silnykh-livnej-vozmozhny-selevye-potoki.html","Маніпуляції з емоціями","http://bit.ly/2yMKWx0"
"hronika.info","http://hronika.info/obwestvo/324007-polzovateley-seti-vozmutilo-kafe-moskva-v-mariupole.html","Мова ворожнечі","http://bit.ly/2yLOCz0"
"znaj.ua","http://znaj.ua/capital/pogrom-taboru-romiv-u-kyyevi-versiyi-storin-ta-stavlennya-ukrayinciv-do-problemy","Мова ворожнечі","http://bit.ly/2yGmMEw"
"slovoidilo.ua","http://slovoidilo.ua/2018/06/08/novyna/polityka/blyzhche-zavershennya-prezydentskoyi-kadencziyi-to-bilshe-chervonyx-strichok-pererizaye-poroshenko","Маніпуляції з емоціями","http://bit.ly/2yIhzw4"
"vesti-ukr.com","http://vesti-ukr.com/krym/291733-krym-nakryla-zasukha-ves-urozhaj-pohib","Маніпуляції з емоціями","http://bit.ly/2PHDwTj"
"kp.ru","http://kp.ru/daily/26840.7/3881049/","Маніпуляції з емоціями","http://bit.ly/2yNvvEO"
"bagnet.org","http://www.bagnet.org/news/society/367496/kuda-smotrit-nash-prezident-poroshenko-lyudi-vozmushcheny-prezentatsiey-putinskogo-uazika-v-ukraine","Маніпуляції з емоціями","http://bit.ly/2yJW8L3"
"112.ua","http://112.ua/obshchestvo/chtoby-zapustit-nastoyashhuyu-narodnuyu-medicinskuyu-reformu-dolzhna-sostoyatsya-perezagruzka-sistemy--bogomolec-448930.html","Маніпуляції з емоціями","http://bit.ly/2yIhLeM"
"politeka.net","https://politeka.net/news/world/665098-nam-tak-nuzhno-tramp-zaskuchal-za-putinym-uzhe-stavit-uslovija-lideram-stran/","Маніпуляції з емоціями","http://bit.ly/2yNvvVk"
